date,time,park,ride,wait
03/06/2022,13:25,magic-kingdom,Seven Dwarfs Mine Train,85.0
03/06/2022,13:25,magic-kingdom,Space Mountain,50.0
03/06/2022,13:25,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:25,magic-kingdom,Tomorrowland Speedway,35.0
03/06/2022,13:25,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,13:25,epcot,Frozen Ever After,90.0
03/06/2022,13:25,epcot,Gran Fiesta Tour,
03/06/2022,13:25,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:25,epcot,Living with the Land,20.0
03/06/2022,13:25,epcot,Mission: SPACE,10.0
03/06/2022,13:25,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,13:25,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:25,epcot,Soarin' Around the World,35.0
03/06/2022,13:25,epcot,Spaceship Earth,5.0
03/06/2022,13:25,hollywood-studios,Alien Swirling Saucers,55.0
03/06/2022,13:25,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,13:25,hollywood-studios,Millennium Falcon: Smugglers Run,65.0
03/06/2022,13:25,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:25,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,70.0
03/06/2022,13:25,hollywood-studios,Slinky Dog Dash,95.0
03/06/2022,13:25,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:25,hollywood-studios,Star Wars: Rise of the Resistance,90.0
03/06/2022,13:25,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,13:25,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:25,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:25,animal-kingdom,Expedition Everest,
03/06/2022,13:25,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:25,animal-kingdom,Kali River Rapids,40.0
03/06/2022,13:25,animal-kingdom,Kilimanjaro Safaris,60.0
03/06/2022,13:25,animal-kingdom,Na'vi River Journey,80.0
03/06/2022,13:30,magic-kingdom,Astro Orbiter,50.0
03/06/2022,13:30,magic-kingdom,The Barnstormer,25.0
03/06/2022,13:30,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,13:30,magic-kingdom,Buzz Lightyear's Space Ranger Spin,
03/06/2022,13:30,magic-kingdom,Dumbo the Flying Elephant,35.0
03/06/2022,13:30,magic-kingdom,Haunted Mansion,45.0
03/06/2022,13:30,magic-kingdom,"""it's a small world""",30.0
03/06/2022,13:30,magic-kingdom,Jungle Cruise,60.0
03/06/2022,13:30,magic-kingdom,Mad Tea Party,25.0
03/06/2022,13:30,magic-kingdom,The Magic Carpets of Aladdin,35.0
03/06/2022,13:30,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,13:30,magic-kingdom,Mickey's PhilharMagic,40.0
03/06/2022,13:30,magic-kingdom,Monsters Inc. Laugh Floor,25.0
03/06/2022,13:30,magic-kingdom,Peter Pan's Flight,45.0
03/06/2022,13:30,magic-kingdom,Pirates of the Caribbean,60.0
03/06/2022,13:30,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,13:30,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,13:30,magic-kingdom,Space Mountain,50.0
03/06/2022,13:30,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:30,magic-kingdom,Tomorrowland Speedway,35.0
03/06/2022,13:30,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,13:30,epcot,Frozen Ever After,90.0
03/06/2022,13:30,epcot,Gran Fiesta Tour,
03/06/2022,13:30,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:30,epcot,Living with the Land,20.0
03/06/2022,13:30,epcot,Mission: SPACE,10.0
03/06/2022,13:30,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,13:30,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:30,epcot,Soarin' Around the World,35.0
03/06/2022,13:30,epcot,Spaceship Earth,5.0
03/06/2022,13:30,hollywood-studios,Alien Swirling Saucers,55.0
03/06/2022,13:30,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,13:30,hollywood-studios,Millennium Falcon: Smugglers Run,65.0
03/06/2022,13:30,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:30,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,85.0
03/06/2022,13:30,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,13:30,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:30,hollywood-studios,Star Wars: Rise of the Resistance,110.0
03/06/2022,13:30,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,13:30,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:30,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:30,animal-kingdom,Expedition Everest,
03/06/2022,13:30,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:30,animal-kingdom,Kali River Rapids,40.0
03/06/2022,13:30,animal-kingdom,Kilimanjaro Safaris,60.0
03/06/2022,13:30,animal-kingdom,Na'vi River Journey,80.0
03/06/2022,13:40,magic-kingdom,Astro Orbiter,50.0
03/06/2022,13:40,magic-kingdom,The Barnstormer,15.0
03/06/2022,13:40,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,13:40,magic-kingdom,Buzz Lightyear's Space Ranger Spin,50.0
03/06/2022,13:40,magic-kingdom,Dumbo the Flying Elephant,35.0
03/06/2022,13:40,magic-kingdom,Haunted Mansion,45.0
03/06/2022,13:40,magic-kingdom,"""it's a small world""",30.0
03/06/2022,13:40,magic-kingdom,Jungle Cruise,60.0
03/06/2022,13:40,magic-kingdom,Mad Tea Party,25.0
03/06/2022,13:40,magic-kingdom,The Magic Carpets of Aladdin,35.0
03/06/2022,13:40,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,13:40,magic-kingdom,Mickey's PhilharMagic,25.0
03/06/2022,13:40,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,13:40,magic-kingdom,Peter Pan's Flight,45.0
03/06/2022,13:40,magic-kingdom,Pirates of the Caribbean,60.0
03/06/2022,13:40,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,13:40,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,13:40,magic-kingdom,Space Mountain,50.0
03/06/2022,13:40,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:40,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,13:40,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,13:40,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,13:40,epcot,Frozen Ever After,75.0
03/06/2022,13:40,epcot,Gran Fiesta Tour,
03/06/2022,13:40,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:40,epcot,Living with the Land,20.0
03/06/2022,13:40,epcot,Mission: SPACE,10.0
03/06/2022,13:40,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,13:40,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:40,epcot,Soarin' Around the World,35.0
03/06/2022,13:40,epcot,Spaceship Earth,5.0
03/06/2022,13:40,epcot,Test Track,45.0
03/06/2022,13:40,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,13:40,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,13:40,hollywood-studios,Millennium Falcon: Smugglers Run,75.0
03/06/2022,13:40,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:40,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,90.0
03/06/2022,13:40,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,13:40,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:40,hollywood-studios,Star Wars: Rise of the Resistance,110.0
03/06/2022,13:40,hollywood-studios,Toy Story Mania!,65.0
03/06/2022,13:40,hollywood-studios,The Twilight Zone Tower of Terror,95.0
03/06/2022,13:40,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:40,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:40,animal-kingdom,Expedition Everest,
03/06/2022,13:40,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:40,animal-kingdom,Kali River Rapids,40.0
03/06/2022,13:40,animal-kingdom,Kilimanjaro Safaris,60.0
03/06/2022,13:40,animal-kingdom,Na'vi River Journey,80.0
03/06/2022,13:40,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,13:45,magic-kingdom,Astro Orbiter,50.0
03/06/2022,13:45,magic-kingdom,The Barnstormer,15.0
03/06/2022,13:45,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,13:45,magic-kingdom,Buzz Lightyear's Space Ranger Spin,50.0
03/06/2022,13:45,magic-kingdom,Dumbo the Flying Elephant,35.0
03/06/2022,13:45,magic-kingdom,Haunted Mansion,45.0
03/06/2022,13:45,magic-kingdom,"""it's a small world""",30.0
03/06/2022,13:45,magic-kingdom,Jungle Cruise,60.0
03/06/2022,13:45,magic-kingdom,Mad Tea Party,25.0
03/06/2022,13:45,magic-kingdom,The Magic Carpets of Aladdin,35.0
03/06/2022,13:45,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,13:45,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,13:45,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,13:45,magic-kingdom,Peter Pan's Flight,45.0
03/06/2022,13:45,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,13:45,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,13:45,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,13:45,magic-kingdom,Space Mountain,50.0
03/06/2022,13:45,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:45,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,13:45,magic-kingdom,Tomorrowland Transit Authority PeopleMover,30.0
03/06/2022,13:45,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,13:45,epcot,Frozen Ever After,75.0
03/06/2022,13:45,epcot,Gran Fiesta Tour,
03/06/2022,13:45,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:45,epcot,Living with the Land,20.0
03/06/2022,13:45,epcot,Mission: SPACE,10.0
03/06/2022,13:45,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,13:45,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:45,epcot,Soarin' Around the World,35.0
03/06/2022,13:45,epcot,Spaceship Earth,5.0
03/06/2022,13:45,epcot,Test Track,45.0
03/06/2022,13:45,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,13:45,hollywood-studios,Mickey & Minnie's Runaway Railway,60.0
03/06/2022,13:45,hollywood-studios,Millennium Falcon: Smugglers Run,75.0
03/06/2022,13:45,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:45,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,90.0
03/06/2022,13:45,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,13:45,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:45,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,13:45,hollywood-studios,Toy Story Mania!,75.0
03/06/2022,13:45,hollywood-studios,The Twilight Zone Tower of Terror,95.0
03/06/2022,13:45,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:45,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:45,animal-kingdom,Expedition Everest,
03/06/2022,13:45,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:45,animal-kingdom,Kali River Rapids,35.0
03/06/2022,13:45,animal-kingdom,Kilimanjaro Safaris,70.0
03/06/2022,13:45,animal-kingdom,Na'vi River Journey,80.0
03/06/2022,13:45,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,13:50,magic-kingdom,Astro Orbiter,35.0
03/06/2022,13:50,magic-kingdom,The Barnstormer,25.0
03/06/2022,13:50,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,13:50,magic-kingdom,Buzz Lightyear's Space Ranger Spin,60.0
03/06/2022,13:50,magic-kingdom,Dumbo the Flying Elephant,35.0
03/06/2022,13:50,magic-kingdom,Haunted Mansion,45.0
03/06/2022,13:50,magic-kingdom,"""it's a small world""",40.0
03/06/2022,13:50,magic-kingdom,Jungle Cruise,60.0
03/06/2022,13:50,magic-kingdom,Mad Tea Party,20.0
03/06/2022,13:50,magic-kingdom,The Magic Carpets of Aladdin,35.0
03/06/2022,13:50,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,13:50,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,13:50,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,13:50,magic-kingdom,Peter Pan's Flight,55.0
03/06/2022,13:50,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,13:50,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,13:50,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,13:50,magic-kingdom,Space Mountain,50.0
03/06/2022,13:50,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:50,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,13:50,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,13:50,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,13:50,epcot,Frozen Ever After,75.0
03/06/2022,13:50,epcot,Gran Fiesta Tour,10.0
03/06/2022,13:50,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:50,epcot,Living with the Land,20.0
03/06/2022,13:50,epcot,Mission: SPACE,10.0
03/06/2022,13:50,epcot,Remy's Ratatouille Adventure,50.0
03/06/2022,13:50,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:50,epcot,Soarin' Around the World,35.0
03/06/2022,13:50,epcot,Spaceship Earth,5.0
03/06/2022,13:50,epcot,Test Track,50.0
03/06/2022,13:50,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,13:50,hollywood-studios,Mickey & Minnie's Runaway Railway,
03/06/2022,13:50,hollywood-studios,Millennium Falcon: Smugglers Run,75.0
03/06/2022,13:50,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:50,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,75.0
03/06/2022,13:50,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,13:50,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:50,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,13:50,hollywood-studios,Toy Story Mania!,75.0
03/06/2022,13:50,hollywood-studios,The Twilight Zone Tower of Terror,100.0
03/06/2022,13:50,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:50,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:50,animal-kingdom,Expedition Everest,
03/06/2022,13:50,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:50,animal-kingdom,Kali River Rapids,35.0
03/06/2022,13:50,animal-kingdom,Kilimanjaro Safaris,70.0
03/06/2022,13:50,animal-kingdom,Na'vi River Journey,70.0
03/06/2022,13:50,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,13:55,magic-kingdom,Astro Orbiter,35.0
03/06/2022,13:55,magic-kingdom,The Barnstormer,25.0
03/06/2022,13:55,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,13:55,magic-kingdom,Buzz Lightyear's Space Ranger Spin,40.0
03/06/2022,13:55,magic-kingdom,Dumbo the Flying Elephant,35.0
03/06/2022,13:55,magic-kingdom,Haunted Mansion,45.0
03/06/2022,13:55,magic-kingdom,"""it's a small world""",40.0
03/06/2022,13:55,magic-kingdom,Jungle Cruise,60.0
03/06/2022,13:55,magic-kingdom,Mad Tea Party,20.0
03/06/2022,13:55,magic-kingdom,The Magic Carpets of Aladdin,35.0
03/06/2022,13:55,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,13:55,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,13:55,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,13:55,magic-kingdom,Peter Pan's Flight,55.0
03/06/2022,13:55,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,13:55,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,13:55,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,13:55,magic-kingdom,Space Mountain,50.0
03/06/2022,13:55,magic-kingdom,Splash Mountain,70.0
03/06/2022,13:55,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,13:55,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,13:55,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,13:55,epcot,Frozen Ever After,75.0
03/06/2022,13:55,epcot,Gran Fiesta Tour,10.0
03/06/2022,13:55,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,13:55,epcot,Living with the Land,20.0
03/06/2022,13:55,epcot,Mission: SPACE,10.0
03/06/2022,13:55,epcot,Remy's Ratatouille Adventure,50.0
03/06/2022,13:55,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,13:55,epcot,Soarin' Around the World,35.0
03/06/2022,13:55,epcot,Spaceship Earth,5.0
03/06/2022,13:55,epcot,Test Track,50.0
03/06/2022,13:55,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,13:55,hollywood-studios,Mickey & Minnie's Runaway Railway,
03/06/2022,13:55,hollywood-studios,Millennium Falcon: Smugglers Run,75.0
03/06/2022,13:55,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,13:55,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,75.0
03/06/2022,13:55,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,13:55,hollywood-studios,Star Tours – The Adventures Continue,10.0
03/06/2022,13:55,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,13:55,hollywood-studios,Toy Story Mania!,75.0
03/06/2022,13:55,hollywood-studios,The Twilight Zone Tower of Terror,105.0
03/06/2022,13:55,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,13:55,animal-kingdom,DINOSAUR,35.0
03/06/2022,13:55,animal-kingdom,Expedition Everest,
03/06/2022,13:55,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,13:55,animal-kingdom,Kali River Rapids,35.0
03/06/2022,13:55,animal-kingdom,Kilimanjaro Safaris,70.0
03/06/2022,13:55,animal-kingdom,Na'vi River Journey,70.0
03/06/2022,13:55,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:00,magic-kingdom,Astro Orbiter,35.0
03/06/2022,14:00,magic-kingdom,The Barnstormer,35.0
03/06/2022,14:00,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:00,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:00,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:00,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:00,magic-kingdom,"""it's a small world""",30.0
03/06/2022,14:00,magic-kingdom,Jungle Cruise,60.0
03/06/2022,14:00,magic-kingdom,Mad Tea Party,20.0
03/06/2022,14:00,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:00,magic-kingdom,The Many Adventures of Winnie the Pooh,40.0
03/06/2022,14:00,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:00,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:00,magic-kingdom,Peter Pan's Flight,55.0
03/06/2022,14:00,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:00,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,14:00,magic-kingdom,Seven Dwarfs Mine Train,95.0
03/06/2022,14:00,magic-kingdom,Space Mountain,50.0
03/06/2022,14:00,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:00,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,14:00,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,14:00,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,14:00,epcot,Frozen Ever After,75.0
03/06/2022,14:00,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:00,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,14:00,epcot,Living with the Land,25.0
03/06/2022,14:00,epcot,Mission: SPACE,10.0
03/06/2022,14:00,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,14:00,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:00,epcot,Soarin' Around the World,35.0
03/06/2022,14:00,epcot,Spaceship Earth,5.0
03/06/2022,14:00,epcot,Test Track,50.0
03/06/2022,14:00,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:00,hollywood-studios,Mickey & Minnie's Runaway Railway,
03/06/2022,14:00,hollywood-studios,Millennium Falcon: Smugglers Run,75.0
03/06/2022,14:00,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:00,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:00,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,14:00,hollywood-studios,Star Tours – The Adventures Continue,25.0
03/06/2022,14:00,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,14:00,hollywood-studios,Toy Story Mania!,75.0
03/06/2022,14:00,hollywood-studios,The Twilight Zone Tower of Terror,110.0
03/06/2022,14:00,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,14:00,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:00,animal-kingdom,Expedition Everest,
03/06/2022,14:00,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:00,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:00,animal-kingdom,Kilimanjaro Safaris,55.0
03/06/2022,14:00,animal-kingdom,Na'vi River Journey,70.0
03/06/2022,14:00,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:05,magic-kingdom,Astro Orbiter,35.0
03/06/2022,14:05,magic-kingdom,The Barnstormer,35.0
03/06/2022,14:05,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:05,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:05,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:05,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:05,magic-kingdom,"""it's a small world""",30.0
03/06/2022,14:05,magic-kingdom,Jungle Cruise,60.0
03/06/2022,14:05,magic-kingdom,Mad Tea Party,20.0
03/06/2022,14:05,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:05,magic-kingdom,The Many Adventures of Winnie the Pooh,35.0
03/06/2022,14:05,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:05,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:05,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:05,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:05,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,14:05,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:05,magic-kingdom,Space Mountain,50.0
03/06/2022,14:05,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:05,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,14:05,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,14:05,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,40.0
03/06/2022,14:05,epcot,Frozen Ever After,65.0
03/06/2022,14:05,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:05,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,14:05,epcot,Living with the Land,25.0
03/06/2022,14:05,epcot,Mission: SPACE,10.0
03/06/2022,14:05,epcot,Remy's Ratatouille Adventure,60.0
03/06/2022,14:05,epcot,The Seas with Nemo & Friends,15.0
03/06/2022,14:05,epcot,Soarin' Around the World,35.0
03/06/2022,14:05,epcot,Spaceship Earth,5.0
03/06/2022,14:05,epcot,Test Track,50.0
03/06/2022,14:05,hollywood-studios,Alien Swirling Saucers,30.0
03/06/2022,14:05,hollywood-studios,Mickey & Minnie's Runaway Railway,
03/06/2022,14:05,hollywood-studios,Millennium Falcon: Smugglers Run,60.0
03/06/2022,14:05,hollywood-studios,Muppet*Vision 3D,10.0
03/06/2022,14:05,hollywood-studios,Rock 'n' Roller Coaster Starring Aerosmith,80.0
03/06/2022,14:05,hollywood-studios,Slinky Dog Dash,90.0
03/06/2022,14:05,hollywood-studios,Star Tours – The Adventures Continue,25.0
03/06/2022,14:05,hollywood-studios,Star Wars: Rise of the Resistance,120.0
03/06/2022,14:05,hollywood-studios,Toy Story Mania!,70.0
03/06/2022,14:05,hollywood-studios,The Twilight Zone Tower of Terror,110.0
03/06/2022,14:05,animal-kingdom,Avatar Flight of Passage,80.0
03/06/2022,14:05,animal-kingdom,DINOSAUR,35.0
03/06/2022,14:05,animal-kingdom,Expedition Everest,
03/06/2022,14:05,animal-kingdom,It's Tough to be a Bug!,10.0
03/06/2022,14:05,animal-kingdom,Kali River Rapids,35.0
03/06/2022,14:05,animal-kingdom,Kilimanjaro Safaris,55.0
03/06/2022,14:05,animal-kingdom,Na'vi River Journey,60.0
03/06/2022,14:05,animal-kingdom,TriceraTop Spin,15.0
03/06/2022,14:10,magic-kingdom,Astro Orbiter,35.0
03/06/2022,14:10,magic-kingdom,The Barnstormer,35.0
03/06/2022,14:10,magic-kingdom,Big Thunder Mountain Railroad,45.0
03/06/2022,14:10,magic-kingdom,Buzz Lightyear's Space Ranger Spin,45.0
03/06/2022,14:10,magic-kingdom,Dumbo the Flying Elephant,25.0
03/06/2022,14:10,magic-kingdom,Haunted Mansion,45.0
03/06/2022,14:10,magic-kingdom,"""it's a small world""",30.0
03/06/2022,14:10,magic-kingdom,Jungle Cruise,60.0
03/06/2022,14:10,magic-kingdom,Mad Tea Party,20.0
03/06/2022,14:10,magic-kingdom,The Magic Carpets of Aladdin,25.0
03/06/2022,14:10,magic-kingdom,The Many Adventures of Winnie the Pooh,35.0
03/06/2022,14:10,magic-kingdom,Mickey's PhilharMagic,15.0
03/06/2022,14:10,magic-kingdom,Monsters Inc. Laugh Floor,20.0
03/06/2022,14:10,magic-kingdom,Peter Pan's Flight,65.0
03/06/2022,14:10,magic-kingdom,Pirates of the Caribbean,45.0
03/06/2022,14:10,magic-kingdom,Prince Charming Regal Carrousel,15.0
03/06/2022,14:10,magic-kingdom,Seven Dwarfs Mine Train,75.0
03/06/2022,14:10,magic-kingdom,Space Mountain,50.0
03/06/2022,14:10,magic-kingdom,Splash Mountain,70.0
03/06/2022,14:10,magic-kingdom,Tomorrowland Speedway,25.0
03/06/2022,14:10,magic-kingdom,Tomorrowland Transit Authority PeopleMover,20.0
03/06/2022,14:10,magic-kingdom,Under the Sea ~ Journey of The Little Mermaid,35.0
03/06/2022,14:10,epcot,Frozen Ever After,65.0
03/06/2022,14:10,epcot,Gran Fiesta Tour,10.0
03/06/2022,14:10,epcot,Journey Into Imagination With Figment,10.0
03/06/2022,14:10,epcot,Living with the Land,25.0
03/06/2022,14:10,epcot,Mission: SPACE,10.0
03/06/2022,14:10,epcot,Remy's Ratatouille Adventure,75.0
03/06/2022,14:10,epcot,The Seas with Nemo & Friends,15.0
